query_id	doc_id	doc_score
2       	593   	0.686    
2       	627   	0.686    
2       	667   	0.686    
2       	710   	0.686    
2       	711   	0.686    
2       	769   	0.686    
2       	797   	0.686    
2       	799   	0.686    
2       	801   	0.686    
2       	814   	0.686    
2       	855   	0.686    
2       	889   	0.686    
2       	894   	0.686    
2       	912   	0.686    
2       	928   	0.686    
2       	991   	0.686    
2       	1     	0.602    
2       	4     	0.602    
2       	6     	0.602    
2       	1030  	0.602    
2       	7     	0.602    
2       	1032  	0.602    
2       	1036  	0.602    
2       	15    	0.602    
2       	19    	0.602    
2       	26    	0.602    
2       	28    	0.602    
2       	1052  	0.602    
2       	1053  	0.602    
2       	1055  	0.602    
2       	32    	0.602    
2       	34    	0.602    
2       	35    	0.602    
2       	1061  	0.602    
2       	38    	0.602    
2       	53    	0.602    
2       	1080  	0.602    
2       	1083  	0.602    
2       	1084  	0.602    
2       	67    	0.602    
2       	69    	0.602    
2       	1093  	0.602    
2       	1110  	0.602    
2       	1114  	0.602    
2       	98    	0.602    
2       	1124  	0.602    
2       	103   	0.602    
2       	1129  	0.602    
2       	107   	0.602    
2       	108   	0.602    
2       	115   	0.602    
2       	124   	0.602    
2       	1150  	0.602    
2       	1151  	0.602    
2       	130   	0.602    
2       	1155  	0.602    
2       	1160  	0.602    
2       	139   	0.602    
2       	144   	0.602    
2       	145   	0.602    
2       	146   	0.602    
2       	1179  	0.602    
2       	1180  	0.602    
2       	157   	0.602    
2       	1181  	0.602    
2       	159   	0.602    
2       	169   	0.602    
2       	174   	0.602    
2       	177   	0.602    
2       	179   	0.602    
2       	1203  	0.602    
2       	183   	0.602    
2       	186   	0.602    
2       	1210  	0.602    
2       	1218  	0.602    
2       	203   	0.602    
2       	1240  	0.602    
2       	217   	0.602    
2       	1248  	0.602    
2       	225   	0.602    
2       	1250  	0.602    
2       	235   	0.602    
2       	1268  	0.602    
2       	246   	0.602    
2       	248   	0.602    
2       	1274  	0.602    
2       	1282  	0.602    
2       	1285  	0.602    
2       	1289  	0.602    
2       	1293  	0.602    
2       	1296  	0.602    
2       	1301  	0.602    
2       	281   	0.602    
2       	285   	0.602    
2       	1311  	0.602    
2       	287   	0.602    
2       	292   	0.602    
2       	1319  	0.602    
2       	296   	0.602    
2       	1322  	0.602    
2       	300   	0.602    
2       	1325  	0.602    
2       	302   	0.602    
2       	305   	0.602    
2       	1330  	0.602    
2       	1333  	0.602    
2       	309   	0.602    
2       	1345  	0.602    
2       	322   	0.602    
2       	323   	0.602    
2       	347   	0.602    
2       	1373  	0.602    
2       	1374  	0.602    
2       	351   	0.602    
2       	352   	0.602    
2       	362   	0.602    
2       	363   	0.602    
2       	365   	0.602    
2       	1391  	0.602    
2       	375   	0.602    
2       	378   	0.602    
2       	379   	0.602    
2       	380   	0.602    
2       	385   	0.602    
2       	388   	0.602    
2       	398   	0.602    
2       	409   	0.602    
2       	414   	0.602    
2       	417   	0.602    
2       	421   	0.602    
2       	424   	0.602    
2       	432   	0.602    
2       	438   	0.602    
2       	440   	0.602    
2       	444   	0.602    
2       	447   	0.602    
2       	448   	0.602    
2       	449   	0.602    
2       	451   	0.602    
2       	462   	0.602    
2       	465   	0.602    
2       	468   	0.602    
2       	472   	0.602    
2       	480   	0.602    
2       	481   	0.602    
2       	502   	0.602    
2       	513   	0.602    
2       	518   	0.602    
2       	519   	0.602    
2       	520   	0.602    
2       	532   	0.602    
2       	533   	0.602    
2       	537   	0.602    
2       	566   	0.602    
2       	569   	0.602    
2       	570   	0.602    
2       	575   	0.602    
2       	577   	0.602    
2       	583   	0.602    
2       	584   	0.602    
2       	590   	0.602    
2       	592   	0.602    
2       	599   	0.602    
2       	600   	0.602    
2       	601   	0.602    
2       	629   	0.602    
2       	631   	0.602    
2       	632   	0.602    
2       	634   	0.602    
2       	637   	0.602    
2       	649   	0.602    
2       	655   	0.602    
2       	656   	0.602    
2       	660   	0.602    
2       	662   	0.602    
2       	663   	0.602    
2       	665   	0.602    
2       	666   	0.602    
2       	670   	0.602    
2       	671   	0.602    
2       	675   	0.602    
2       	676   	0.602    
2       	677   	0.602    
2       	679   	0.602    
2       	684   	0.602    
2       	686   	0.602    
2       	704   	0.602    
2       	706   	0.602    
2       	708   	0.602    
2       	709   	0.602    
2       	719   	0.602    
2       	736   	0.602    
2       	738   	0.602    
2       	740   	0.602    
2       	745   	0.602    
2       	755   	0.602    
2       	757   	0.602    
2       	774   	0.602    
2       	778   	0.602    
2       	782   	0.602    
2       	785   	0.602    
2       	786   	0.602    
2       	787   	0.602    
2       	790   	0.602    
2       	795   	0.602    
2       	800   	0.602    
2       	818   	0.602    
2       	843   	0.602    
2       	854   	0.602    
2       	863   	0.602    
2       	864   	0.602    
2       	879   	0.602    
2       	887   	0.602    
2       	892   	0.602    
2       	901   	0.602    
2       	904   	0.602    
2       	916   	0.602    
2       	918   	0.602    
2       	923   	0.602    
2       	929   	0.602    
2       	930   	0.602    
2       	936   	0.602    
2       	937   	0.602    
2       	938   	0.602    
2       	940   	0.602    
2       	945   	0.602    
2       	957   	0.602    
2       	961   	0.602    
2       	963   	0.602    
2       	983   	0.602    
2       	990   	0.602    
2       	998   	0.602    
2       	1014  	0.602    
3       	144   	4.396    
3       	485   	4.203    
3       	91    	4.032    
3       	5     	3.996    
3       	90    	3.865    
3       	1072  	3.86     
3       	399   	3.692    
3       	579   	3.494    
3       	625   	3.357    
3       	344   	3.208    
3       	349   	3.123    
3       	542   	3.058    
3       	181   	2.878    
3       	1370  	2.779    
3       	582   	2.774    
3       	6     	2.754    
3       	785   	2.566    
3       	943   	2.53     
3       	395   	2.478    
3       	584   	2.403    
3       	476   	2.36     
3       	623   	2.334    
3       	459   	2.333    
3       	552   	2.311    
3       	366   	2.282    
3       	1222  	2.271    
3       	962   	2.238    
3       	980   	2.183    
3       	72    	2.157    
3       	1273  	2.104    
3       	77    	2.074    
3       	541   	2.0      
3       	332   	1.997    
3       	826   	1.997    
3       	1097  	1.994    
3       	707   	1.977    
3       	1279  	1.954    
3       	299   	1.954    
3       	266   	1.949    
3       	329   	1.934    
3       	13    	1.921    
3       	112   	1.921    
3       	145   	1.913    
3       	364   	1.887    
3       	1389  	1.886    
3       	486   	1.883    
3       	575   	1.85     
3       	99    	1.822    
3       	666   	1.822    
3       	828   	1.822    
3       	149   	1.817    
3       	798   	1.817    
3       	417   	1.805    
3       	1108  	1.799    
3       	1297  	1.794    
3       	1254  	1.778    
3       	259   	1.778    
3       	1296  	1.778    
3       	1298  	1.778    
3       	691   	1.778    
3       	723   	1.778    
3       	1011  	1.778    
3       	422   	1.775    
3       	518   	1.769    
3       	1245  	1.761    
3       	381   	1.761    
3       	452   	1.761    
3       	803   	1.761    
3       	808   	1.761    
3       	811   	1.761    
3       	572   	1.75     
3       	44    	1.734    
3       	81    	1.734    
3       	585   	1.734    
3       	1053  	1.719    
3       	1088  	1.719    
3       	281   	1.719    
3       	982   	1.716    
3       	587   	1.706    
3       	667   	1.706    
3       	82    	1.689    
3       	1263  	1.689    
3       	1375  	1.689    
3       	981   	1.689    
3       	73    	1.675    
3       	1061  	1.651    
3       	159   	1.651    
3       	1295  	1.651    
3       	730   	1.624    
3       	561   	1.617    
3       	92    	1.611    
3       	1201  	1.611    
3       	240   	1.605    
3       	328   	1.597    
3       	458   	1.597    
3       	733   	1.597    
3       	410   	1.587    
3       	425   	1.587    
3       	644   	1.587    
3       	734   	1.587    
3       	767   	1.587    
3       	833   	1.587    
3       	1035  	1.572    
3       	50    	1.572    
3       	93    	1.572    
3       	1233  	1.572    
3       	1282  	1.572    
3       	861   	1.572    
3       	987   	1.572    
3       	66    	1.558    
3       	1098  	1.558    
3       	269   	1.558    
3       	168   	1.546    
3       	9     	1.544    
3       	25    	1.544    
3       	105   	1.544    
3       	1141  	1.544    
3       	1196  	1.544    
3       	177   	1.544    
3       	216   	1.544    
3       	1243  	1.544    
3       	1247  	1.544    
3       	230   	1.544    
3       	237   	1.544    
3       	253   	1.544    
3       	276   	1.544    
3       	1302  	1.544    
3       	316   	1.544    
3       	439   	1.544    
3       	660   	1.544    
3       	788   	1.544    
3       	802   	1.544    
3       	819   	1.544    
3       	1036  	1.541    
3       	15    	1.541    
3       	1077  	1.541    
3       	1129  	1.541    
3       	1210  	1.541    
3       	1240  	1.541    
3       	1301  	1.541    
3       	432   	1.541    
3       	656   	1.541    
3       	756   	1.541    
3       	863   	1.541    
3       	896   	1.541    
3       	937   	1.541    
3       	940   	1.541    
3       	85    	1.51     
3       	33    	1.49     
3       	944   	1.489    
3       	61    	1.443    
3       	1100  	1.443    
3       	95    	1.443    
3       	119   	1.443    
3       	267   	1.443    
3       	270   	1.443    
3       	407   	1.443    
3       	586   	1.443    
3       	978   	1.443    
3       	111   	1.403    
3       	830   	1.403    
3       	1207  	1.391    
3       	1181  	1.387    
3       	1183  	1.387    
3       	101   	1.382    
3       	1213  	1.382    
3       	872   	1.382    
3       	571   	1.372    
3       	606   	1.372    
3       	1107  	1.359    
3       	500   	1.359    
3       	509   	1.359    
3       	546   	1.359    
3       	635   	1.359    
3       	689   	1.359    
3       	1073  	1.342    
3       	1253  	1.342    
3       	353   	1.342    
3       	620   	1.342    
3       	87    	1.316    
3       	1159  	1.316    
3       	1206  	1.316    
3       	302   	1.316    
3       	354   	1.316    
3       	387   	1.316    
3       	607   	1.316    
3       	1052  	1.266    
3       	30    	1.266    
3       	34    	1.266    
3       	88    	1.266    
3       	131   	1.266    
3       	169   	1.266    
3       	1236  	1.266    
3       	272   	1.266    
3       	297   	1.266    
3       	314   	1.266    
3       	338   	1.266    
3       	339   	1.266    
3       	462   	1.266    
3       	463   	1.266    
3       	547   	1.266    
3       	350   	1.256    
3       	32    	1.23     
3       	1063  	1.23     
3       	1070  	1.23     
3       	1082  	1.23     
3       	59    	1.23     
3       	1086  	1.23     
3       	103   	1.23     
3       	133   	1.23     
3       	1216  	1.23     
3       	1259  	1.23     
3       	1271  	1.23     
3       	1286  	1.23     
3       	1312  	1.23     
3       	357   	1.23     
3       	703   	1.23     
3       	719   	1.23     
3       	956   	1.23     
3       	977   	1.23     
3       	662   	1.2      
3       	1185  	1.193    
3       	1361  	1.193    
3       	342   	1.193    
3       	997   	1.193    
3       	1002  	1.193    
3       	51    	1.183    
3       	554   	1.183    
3       	1217  	1.154    
3       	1219  	1.154    
3       	262   	1.154    
3       	406   	1.154    
3       	912   	1.154    
3       	142   	1.14     
3       	274   	1.14     
3       	414   	1.14     
3       	576   	1.14     
3       	695   	1.14     
3       	746   	1.14     
3       	1147  	1.117    
3       	163   	1.117    
3       	347   	1.117    
3       	1379  	1.117    
3       	398   	1.117    
3       	983   	1.117    
3       	174   	1.099    
3       	1221  	1.099    
3       	208   	1.099    
3       	967   	1.099    
3       	98    	1.081    
3       	110   	1.081    
3       	1198  	1.081    
3       	1281  	1.081    
3       	1283  	1.081    
3       	1294  	1.081    
3       	304   	1.081    
3       	715   	1.081    
3       	899   	1.081    
3       	963   	1.081    
3       	189   	1.03     
